Date,Year,Time,Elevation_m,Volume_mcm,Inflow_cms,Outflow_cms,AvgRainFall_mm
12 Aug,2022,20:00,185.64,587.9867859,258.1861583,335,0
12 Aug,2022,21:00,185.63,587.7103466,345.4335306,422.2222222,0
12 Aug,2022,22:00,185.62,587.4339979,327.403125,404.1666667,0
12 Aug,2022,23:00,185.61,587.1577397,161.8727194,238.6111111,0
12 Aug,2022,12:00 MN,185.61,587.1577397,284.7222222,284.7222222,0
13 Aug,2022,01:00,185.65,588.2633157,634.8822444,327.7777778,0
13 Aug,2022,02:00,185.7,589.647323,612.7797917,228.3333333,0
13 Aug,2022,03:00,185.75,591.0335937,509.241875,124.1666667,0
13 Aug,2022,04:00,185.8,592.422128,618.4817361,232.7777778,0
13 Aug,2022,05:00,185.85,593.8129257,631.8882639,245.5555556,0
13 Aug,2022,06:00,185.9,595.205987,558.3503472,171.3888889,0
13 Aug,2022,07:00,185.96,596.8806483,620.4614778,155.2777778,0
13 Aug,2022,08:00,186.01,598.2786893,557.511375,169.1666667,0
13 Aug,2022,09:00,186.05,599.3987517,513.0729111,201.9444444,0
13 Aug,2022,10:00,186.09,600.5202629,493.1975333,181.6666667,0
13 Aug,2022,11:00,186.12,601.3623469,485.8566694,251.9444444,0
13 Aug,2022,12:00 NN,186.17,602.767631,617.023375,226.6666667,0
13 Aug,2022,13:00,186.19,603.3303785,352.4298444,196.1111111,0
13 Aug,2022,14:00,186.21,603.8934881,436.4193333,280,0
13 Aug,2022,15:00,186.22,604.1751787,437.1362806,358.8888889,0
13 Aug,2022,16:00,186.23,604.4569598,361.0503194,282.7777778,0
13 Aug,2022,17:00,186.24,604.7388315,354.6865806,276.3888889,0
13 Aug,2022,18:00,186.26,605.3028465,450.5597222,293.8888889,0
13 Aug,2022,19:00,186.28,605.8672237,369.2714333,212.5,0
13 Aug,2022,20:00,186.34,607.5625281,668.9734556,198.0555556,6.2
13 Aug,2022,21:00,186.43,610.1115962,918.074475,210,9.2
13 Aug,2022,22:00,186.53,612.9524954,1103.860889,314.7222222,4.4
13 Aug,2022,23:00,186.63,615.8024486,1104.987,313.3333333,14.6
13 Aug,2022,12:00 MN,186.74,618.9478545,1187.334969,313.6111111,0.6
14 Aug,2022,01:00,186.86,622.3917009,1205.790667,249.1666667,0
14 Aug,2022,02:00,186.95,624.9831417,959.844675,240,0
14 Aug,2022,03:00,187.01,626.7148433,738.2504222,257.2222222,0
14 Aug,2022,04:00,187.06,628.1604177,599.6040139,198.0555556,0
14 Aug,2022,05:00,187.12,629.8980949,721.5769889,238.8888889,0
14 Aug,2022,06:00,187.17,631.348649,624.3205972,221.3888889,0
14 Aug,2022,07:00,187.23,633.0923018,747.6813333,263.3333333,0
14 Aug,2022,08:00,187.29,634.8392141,715.8089556,230.5555556,0
14 Aug,2022,09:00,187.37,637.1735006,799.5240444,151.1111111,0
14 Aug,2022,10:00,187.44,639.2207547,752.8483583,184.1666667,0
14 Aug,2022,11:00,187.5,640.979075,666.2000778,177.7777778,0
14 Aug,2022,12:00 NN,187.54,642.1530993,602.2289778,276.1111111,0
14 Aug,2022,13:00,187.59,643.6226669,677.6576528,269.4444444,0
14 Aug,2022,14:00,187.62,644.5054939,455.7852806,210.5555556,0
14 Aug,2022,15:00,187.66,645.6838641,599.5472889,272.2222222,0
14 Aug,2022,16:00,187.68,646.2735925,459.0912111,295.2777778,0
14 Aug,2022,17:00,187.7,646.863683,439.7473667,275.8333333,0
14 Aug,2022,18:00,187.71,647.1588641,379.4947417,297.5,0
14 Aug,2022,19:00,187.74,648.0449505,489.4684583,243.3333333,0
14 Aug,2022,20:00,187.76,648.6361275,407.5491667,243.3333333,0
14 Aug,2022,21:00,187.78,649.2276667,410.9831,246.6666667,0
14 Aug,2022,22:00,187.8,649.819568,471.6392556,307.2222222,2
14 Aug,2022,23:00,187.81,650.1156545,399.7462417,317.5,0
14 Aug,2022,12:00 MN,187.85,651.3009057,602.5698,273.3333333,0.2
15 Aug,2022,01:00,187.95,654.2703717,1171.796111,346.9444444,0.2
15 Aug,2022,02:00,188.04,656.9506323,1096.461269,351.9444444,0
15 Aug,2022,03:00,188.11,659.0403497,943.5325972,363.0555556,0
15 Aug,2022,04:00,188.17,660.835067,824.6437111,326.1111111,0
15 Aug,2022,05:00,188.24,662.9330235,916.3768028,333.6111111,0.2
15 Aug,2022,06:00,188.29,664.4342801,757.5712639,340.5555556,0
15 Aug,2022,07:00,188.35,666.2387757,711.2488,210,0
15 Aug,2022,08:00,188.38,667.1422459,665.6861472,414.7222222,0
15 Aug,2022,09:00,188.43,668.6498402,757.942875,339.1666667,0
15 Aug,2022,10:00,188.48,670.1596981,814.2938472,394.8888889,0
15 Aug,2022,11:00,188.5,670.764275,553.6602556,385.7222222,0
15 Aug,2022,12:00 NN,188.51,671.0666993,501.6734083,417.6666667,0
15 Aug,2022,13:00,188.55,672.2773017,734.2229111,397.9444444,0
15 Aug,2022,14:00,188.58,673.1862043,655.4173694,402.9444444,0
15 Aug,2022,15:00,188.59,673.4893529,554.9301639,470.7222222,0
15 Aug,2022,16:00,188.6,673.792592,582.7330917,498.5,0
15 Aug,2022,17:00,188.61,674.0959217,563.8693528,479.6111111,0
15 Aug,2022,18:00,188.61,674.0959217,458.2222222,458.2222222,0
15 Aug,2022,19:00,188.61,674.0959217,443.5,443.5,0
15 Aug,2022,20:00,188.61,674.0959217,443.2222222,443.2222222,0
15 Aug,2022,21:00,188.66,675.6139281,832.1129028,410.4444444,0.6
15 Aug,2022,22:00,188.67,675.917801,572.3535861,487.9444444,0.4
15 Aug,2022,23:00,188.69,676.5258185,648.7826222,479.8888889,0.2
15 Aug,2022,12:00 MN,188.69,676.5258185,481.8333333,481.8333333,0.2
16 Aug,2022,01:00,188.7,676.829963,535.4845917,451,0
16 Aug,2022,02:00,188.71,677.1341981,523.5652972,439.0555556,0
16 Aug,2022,03:00,188.72,677.4385237,531.9237806,447.3888889,0
16 Aug,2022,04:00,188.73,677.7429398,543.893375,459.3333333,0
16 Aug,2022,05:00,188.74,678.0474465,577.5296361,492.9444444,0
16 Aug,2022,06:00,188.73,677.7429398,400.581475,485.1666667,0
16 Aug,2022,07:00,188.73,677.7429398,499.0555556,499.0555556,0
16 Aug,2022,08:00,188.73,677.7429398,496.2777778,496.2777778,0
16 Aug,2022,09:00,188.73,677.7429398,435.1666667,435.1666667,0
16 Aug,2022,10:00,188.74,678.0474465,383.0851917,298.5,0
16 Aug,2022,11:00,188.78,679.2663787,468.7589333,130.1666667,0
16 Aug,2022,12:00 NN,188.81,680.1815285,373.2638306,119.0555556,0
16 Aug,2022,13:00,188.85,681.4029957,447.7964667,108.5,0
16 Aug,2022,14:00,188.87,682.0142726,342.1880222,172.3888889,0
16 Aug,2022,15:00,188.88,682.3200469,330.6595139,245.7222222,0.6
16 Aug,2022,16:00,188.88,682.3200469,459.9444444,459.9444444,0
16 Aug,2022,17:00,188.88,682.3200469,394.1111111,394.1111111,0
16 Aug,2022,18:00,188.87,682.0142726,355.8404861,440.7777778,0
16 Aug,2022,19:00,188.86,681.7085889,381.1434139,466.0555556,0
16 Aug,2022,20:00,188.86,681.7085889,387.4444444,387.4444444,0
16 Aug,2022,21:00,188.86,681.7085889,379.9444444,379.9444444,0
16 Aug,2022,22:00,188.87,682.0142726,550.1343639,465.2222222,0.2
16 Aug,2022,23:00,188.88,682.3200469,542.3817361,457.4444444,0.2
16 Aug,2022,12:00 MN,188.91,683.2379129,715.1849972,460.2222222,0
17 Aug,2022,01:00,188.95,684.4630017,808.3024667,468,0
17 Aug,2022,02:00,188.98,685.3827691,752.9353694,497.4444444,0.4
17 Aug,2022,03:00,188.98,685.3827691,503.8333333,503.8333333,0
17 Aug,2022,04:00,189,685.9964,649.8419222,479.3888889,0
17 Aug,2022,05:00,189.01,686.3033513,558.2642417,473,0
17 Aug,2022,06:00,189.01,686.3033513,531.0555556,531.0555556,0
17 Aug,2022,07:00,189.01,686.3033513,554.3888889,554.3888889,0
17 Aug,2022,08:00,189,685.9964,445.7913139,531.0555556,0
17 Aug,2022,09:00,189,685.9964,470.2222222,470.2222222,0
17 Aug,2022,10:00,189.01,686.3033513,373.6531306,288.3888889,0
17 Aug,2022,11:00,189.01,686.3033513,371.4444444,371.4444444,0
17 Aug,2022,12:00 NN,189.01,686.3033513,342.8333333,342.8333333,0
17 Aug,2022,13:00,189.01,686.3033513,385.6111111,385.6111111,0
17 Aug,2022,14:00,189.01,686.3033513,468.3888889,468.3888889,0
17 Aug,2022,15:00,188.99,685.6895393,332.6566667,503.16,0
17 Aug,2022,16:00,188.96,684.7695003,397.0447361,652.6111111,0
17 Aug,2022,17:00,188.94,684.1565937,469.3037222,639.5555556,0
17 Aug,2022,18:00,188.93,683.8502762,543.078475,628.1666667,0
17 Aug,2022,19:00,189.01,686.3033513,1204.187511,522.7777778,6.2
17 Aug,2022,20:00,189.03,686.9175254,692.2706,521.6666667,11
17 Aug,2022,21:00,189.07,688.1469602,873.4541111,531.9444444,1
17 Aug,2022,22:00,189.1,689.069987,880.2852139,623.8888889,1.2
17 Aug,2022,23:00,189.13,689.9938286,887.1782306,630.5555556,2.6
17 Aug,2022,12:00 MN,189.21,692.4613901,1329.211511,643.7777778,3
18 Aug,2022,01:00,189.26,694.0065585,1038.269014,609.0555556,1.6
18 Aug,2022,02:00,189.3,695.244323,979.8234667,636,0.2
18 Aug,2022,03:00,189.34,696.4835361,989.8369778,645.6111111,0
18 Aug,2022,04:00,189.36,697.1036859,813.7082778,641.4444444,0
18 Aug,2022,05:00,189.38,697.7241979,818.8088778,646.4444444,0
18 Aug,2022,06:00,189.38,697.7241979,658.9444444,658.9444444,0
18 Aug,2022,07:00,189.38,697.7241979,671.44,671.44,0
18 Aug,2022,08:00,189.38,697.7241979,695.3333333,695.3333333,0
18 Aug,2022,09:00,189.39,698.0345897,689.053275,602.8333333,0
18 Aug,2022,10:00,189.39,698.0345897,614.2222222,614.2222222,0
18 Aug,2022,11:00,189.37,697.4138966,619.1963778,791.6111111,0
18 Aug,2022,12:00 NN,189.35,696.7935657,585.9636444,758.2777778,0
18 Aug,2022,13:00,189.34,696.4835361,654.2139917,740.3333333,0
18 Aug,2022,14:00,189.32,695.8637485,603.1701,775.3333333,0
18 Aug,2022,15:00,189.31,695.5539905,643.1783306,729.2222222,0
18 Aug,2022,16:00,189.29,694.9347461,563.321,735.3333333,0
18 Aug,2022,17:00,189.28,694.6252597,710.4760028,796.4444444,0.2
18 Aug,2022,18:00,189.26,694.0065585,671.3607889,843.2222222,0
18 Aug,2022,19:00,189.25,693.6973437,677.3292306,763.2222222,0
18 Aug,2022,20:00,189.24,693.3882195,707.9099361,793.7777778,0
18 Aug,2022,21:00,189.22,692.7702427,613.2286556,784.8888889,0
18 Aug,2022,22:00,189.2,692.152628,727.2181444,898.7777778,0
18 Aug,2022,23:00,189.18,691.5353755,678.8187444,850.2777778,0
18 Aug,2022,12:00 MN,189.16,690.9184851,710.3082333,881.6666667,0
19 Aug,2022,01:00,189.14,690.3019569,700.6866111,871.9444444,0
19 Aug,2022,02:00,189.1,689.069987,560.1194667,902.3333333,0
19 Aug,2022,03:00,189.06,687.8394657,528.5774222,870.3888889,0
19 Aug,2022,04:00,189.01,686.3033513,463.5237639,890.2222222,0
19 Aug,2022,05:00,188.97,685.0760894,530.4272667,871.3333333,0
19 Aug,2022,06:00,188.94,684.1565937,654.3623028,909.7777778,0
19 Aug,2022,07:00,188.9,682.931867,500.4092444,840.6111111,0
19 Aug,2022,08:00,188.85,681.4029957,430.2024306,854.8888889,0
19 Aug,2022,09:00,188.81,680.1815285,471.1479778,810.4444444,0
19 Aug,2022,10:00,188.78,679.2663787,518.8472806,773.0555556,0
19 Aug,2022,11:00,188.74,678.0474465,534.2410667,872.8333333,0
19 Aug,2022,12:00 NN,188.71,677.1341981,599.1532083,852.8333333,0
19 Aug,2022,13:00,188.66,675.6139281,363.1472361,785.4444444,0
19 Aug,2022,14:00,188.61,674.0959217,344.164875,765.8333333,0
19 Aug,2022,15:00,188.58,673.1862043,516.0229472,768.7222222,0
19 Aug,2022,16:00,188.54,671.9745153,441.8641778,778.4444444,0
19 Aug,2022,17:00,188.5,670.764275,455.9888,792.1666667,0
19 Aug,2022,18:00,188.48,670.1596981,425.5064111,593.4444444,0
19 Aug,2022,19:00,188.45,669.2535117,353.781575,605.5,0
19 Aug,2022,20:00,188.42,668.3481403,335.9523694,587.4444444,0
19 Aug,2022,21:00,188.4,667.745012,377.9643667,545.5,0
19 Aug,2022,22:00,188.37,666.8409986,404.9407306,656.0555556,0
19 Aug,2022,23:00,188.35,666.2387757,493.4936444,660.7777778,0
19 Aug,2022,12:00 MN,188.33,665.636915,508.5942444,675.7777778,0
20 Aug,2022,01:00,188.29,664.4342801,254.0458444,588.1111111,0
20 Aug,2022,02:00,188.26,663.5332545,393.6595694,643.9444444,0
20 Aug,2022,03:00,188.23,662.6330438,425.5525861,675.6111111,0
20 Aug,2022,04:00,188.2,661.733648,411.8900472,661.7222222,0
20 Aug,2022,05:00,188.16,660.5357211,333.4092,666.1666667,0
20 Aug,2022,06:00,188.12,659.3392429,316.1449333,648.5,0
20 Aug,2022,07:00,188.09,658.4428349,430.0533306,679.0555556,0
20 Aug,2022,08:00,188.04,656.9506323,284.832625,699.3333333,0
20 Aug,2022,09:00,188.01,656.0563973,310.5458194,558.9444444,0
20 Aug,2022,10:00,187.98,655.1629771,291.6055028,539.7777778,0
20 Aug,2022,11:00,187.96,654.5678163,455.0109,620.3333333,0
20 Aug,2022,12:00 NN,187.94,653.9730177,317.0559444,482.2777778,0
20 Aug,2022,13:00,187.91,653.0814989,301.5780972,549.2222222,0
20 Aug,2022,14:00,187.88,652.1907949,355.9711139,603.3888889,0
20 Aug,2022,15:00,187.84,651.0044571,265.2395111,594.7777778,0
20 Aug,2022,16:00,187.82,650.4118315,350.1595444,514.7777778,0
20 Aug,2022,17:00,187.8,649.819568,354.4268111,518.9444444,0
20 Aug,2022,18:00,187.77,648.9318518,328.4677306,575.0555556,0
20 Aug,2022,19:00,187.74,648.0449505,265.9163028,512.2777778,0
20 Aug,2022,20:00,187.72,647.4541357,343.1625444,507.2777778,0
20 Aug,2022,21:00,187.69,646.5685925,231.1268861,477.1111111,0
20 Aug,2022,22:00,187.65,645.3891357,253.9286889,581.5555556,0.2
20 Aug,2022,23:00,187.63,644.7999506,379.0041333,542.6666667,0.4
20 Aug,2022,12:00 MN,187.61,644.2111277,372.4380667,536,0.2
21 Aug,2022,01:00,187.58,643.3285723,326.9568361,572.1111111,0
21 Aug,2022,02:00,187.57,643.0345682,489.0544306,570.7222222,0
21 Aug,2022,03:00,187.55,642.4468317,385.7954222,549.0555556,0
21 Aug,2022,04:00,187.53,641.8594574,389.5071333,552.6666667,0
21 Aug,2022,05:00,187.51,641.2724453,390.7188444,553.7777778,0
21 Aug,2022,06:00,187.49,640.6857953,384.4305556,547.3888889,0
21 Aug,2022,07:00,187.47,640.0995074,433.4200444,596.2777778,0
21 Aug,2022,08:00,187.45,639.5135817,368.2428667,531,0
21 Aug,2022,09:00,187.43,638.9280182,354.2845778,516.9411111,0
21 Aug,2022,10:00,187.41,638.3428169,383.2218444,545.7777778,0
21 Aug,2022,11:00,187.39,637.7579777,409.5446667,572,0
21 Aug,2022,12:00 NN,187.37,637.1735006,385.4786,547.8333333,0
21 Aug,2022,13:00,187.34,636.2974641,296.156525,539.5,0
21 Aug,2022,14:00,187.32,635.7138925,390.4523222,552.5555556,0
21 Aug,2022,15:00,187.3,635.130683,360.8307,522.8333333,0
21 Aug,2022,16:00,187.26,633.9653505,251.9076444,575.6111111,0
21 Aug,2022,17:00,187.24,633.3832275,367.5213889,529.2222222,0
21 Aug,2022,18:00,187.21,632.5107221,264.0818194,506.4444444,0
21 Aug,2022,19:00,187.18,631.6390315,288.4748361,530.6111111,0
21 Aug,2022,20:00,187.16,631.0583571,331.5349,492.8333333,0
21 Aug,2022,21:00,187.21,632.5107221,897.9347083,494.5,0
21 Aug,2022,22:00,187.24,633.3832275,829.6404028,587.2777778,0
21 Aug,2022,23:00,187.23,633.0923018,478.1317528,558.9444444,0
21 Aug,2022,12:00 MN,187.23,633.0923018,576.7222222,576.7222222,0
22 Aug,2022,01:00,187.22,632.8014667,506.4902361,587.2777778,0
22 Aug,2022,02:00,187.2,632.220068,361.6114778,523.1111111,0
22 Aug,2022,03:00,187.18,631.6390315,414.7676333,576.1666667,0
22 Aug,2022,04:00,187.15,630.7681558,343.4234083,585.3333333,0
22 Aug,2022,05:00,187.12,629.8980949,363.3719806,605.0555556,0
22 Aug,2022,06:00,187.1,629.318507,414.0589222,575.0555556,0
22 Aug,2022,07:00,187.1,629.318507,575.0555556,575.0555556,0
22 Aug,2022,08:00,187.09,629.0288489,508.0394083,588.5,0
22 Aug,2022,09:00,187.08,628.7392813,468.3423361,548.7777778,0
22 Aug,2022,10:00,187.06,628.1604177,419.9267889,580.7222222,0
22 Aug,2022,11:00,187.04,627.5819163,355.8607222,516.5555556,0.6
22 Aug,2022,12:00 NN,187.02,627.0037771,374.5724333,535.1666667,0
22 Aug,2022,13:00,187,626.426,420.5063667,581,0
22 Aug,2022,14:00,187,626.426,521.5555556,521.5555556,0.8
22 Aug,2022,15:00,186.96,625.2715323,221.9812,542.6666667,3.6
22 Aug,2022,16:00,186.93,624.4066322,294.3610861,534.6111111,1.6
22 Aug,2022,17:00,186.91,623.8304849,353.5701778,513.6111111,0.2
22 Aug,2022,18:00,186.89,623.2546997,304.5041111,464.4444444,0
22 Aug,2022,19:00,186.87,622.6792766,340.7158222,500.5555556,0
22 Aug,2022,20:00,186.86,622.3917009,398.1734139,478.0555556,0.2
22 Aug,2022,21:00,186.84,621.8168211,327.2556111,486.9444444,0.2
22 Aug,2022,22:00,186.82,621.2423035,394.5784333,554.1666667,0.2
22 Aug,2022,23:00,186.79,620.3812061,305.806275,545,0.8
22 Aug,2022,12:00 MN,186.76,619.5209235,283.0881806,522.0555556,0.2
23 Aug,2022,01:00,186.73,618.6614558,326.3700861,565.1111111,0.2
23 Aug,2022,02:00,186.7,617.802803,295.485325,534,0
23 Aug,2022,03:00,186.67,616.944965,327.3783417,565.6666667,0
23 Aug,2022,04:00,186.64,616.0879419,303.7158028,541.7777778,0.2
23 Aug,2022,05:00,186.62,615.5170459,395.4177667,554,0.8
23 Aug,2022,06:00,186.59,614.6613809,319.6486083,557.3333333,0.6
23 Aug,2022,07:00,186.56,613.8065307,304.5971806,542.0555556,0.6
23 Aug,2022,08:00,186.54,613.2370833,390.5423889,548.7222222,1.2
23 Aug,2022,09:00,186.52,612.6679981,329.5318778,487.6111111,4.6
23 Aug,2022,10:00,186.5,612.099275,329.3547,487.3333333,3.4
23 Aug,2022,11:00,186.47,611.2468694,248.160675,484.94,0.8
23 Aug,2022,12:00 NN,186.44,610.3952787,316.7248028,553.2777778,1.4
23 Aug,2022,13:00,186.43,610.1115962,378.9193083,457.72,2.2
23 Aug,2022,14:00,186.4,609.261092,268.4154917,504.6666667,0
23 Aug,2022,15:00,186.38,608.6945419,324.7916333,482.1666667,0.4
23 Aug,2022,16:00,186.36,608.1283539,375.1700111,532.4444444,0
23 Aug,2022,17:00,186.34,607.5625281,391.1039444,548.2777778,0
23 Aug,2022,18:00,186.3,606.431963,271.1763556,585.2222222,0.4
23 Aug,2022,19:00,186.26,605.3028465,119.3565333,433,0
23 Aug,2022,20:00,186.25,605.0207937,353.818675,432.1666667,0
23 Aug,2022,21:00,186.23,604.4569598,291.9350222,448.5555556,0
23 Aug,2022,22:00,186.2,603.611888,266.8689361,501.6111111,0
23 Aug,2022,23:00,186.17,602.767631,275.2619528,509.7777778,0
23 Aug,2022,12:00 MN,186.14,601.9241889,317.4327472,551.7222222,0
24 Aug,2022,01:00,186.11,601.0815617,311.8257639,545.8888889,0
24 Aug,2022,02:00,186.09,600.5202629,355.5281111,511.4444444,0
24 Aug,2022,03:00,186.07,599.9593262,400.3509333,556.1666667,0
24 Aug,2022,04:00,186.05,599.3987517,354.0626444,509.7777778,0
24 Aug,2022,05:00,186.02,598.5585691,312.2270361,545.6111111,0
24 Aug,2022,06:00,185.99,597.7192013,318.0089417,551.1666667,0
24 Aug,2022,07:00,185.97,597.1600754,386.6872667,542,0
24 Aug,2022,08:00,185.96,596.8806483,443.8213583,521.44,0
24 Aug,2022,09:00,185.95,596.6013117,396.0165083,473.61,0
24 Aug,2022,10:00,185.95,596.6013117,385,385,0
24 Aug,2022,11:00,185.95,596.6013117,429.44,429.44,0
24 Aug,2022,12:00 NN,185.94,596.3220657,396.6016583,474.17,0
24 Aug,2022,13:00,185.94,596.3220657,406.39,406.39,0
24 Aug,2022,14:00,185.95,596.6013117,472.2883417,394.72,0
24 Aug,2022,15:00,185.94,596.3220657,383.5427694,461.1111111,0
24 Aug,2022,16:00,185.94,596.3220657,407.2222222,407.2222222,0
24 Aug,2022,17:00,185.93,596.0429102,347.7345861,425.2777778,0
24 Aug,2022,18:00,185.92,595.7638453,438.8708472,516.3888889,0
24 Aug,2022,19:00,185.92,595.7638453,353.8888889,353.8888889,0
24 Aug,2022,20:00,185.92,595.7638453,376.9444444,376.9444444,0
24 Aug,2022,21:00,185.91,595.4848709,292.2293306,369.7222222,0
24 Aug,2022,22:00,185.91,595.4848709,411.3888889,411.3888889,0
24 Aug,2022,23:00,185.9,595.205987,393.3655917,470.8333333,0
24 Aug,2022,12:00 MN,185.89,594.9271937,364.224075,441.6666667,0
25 Aug,2022,01:00,185.88,594.6484909,99.80478056,177.2222222,0
25 Aug,2022,02:00,185.9,595.205987,355.4155889,200.5555556,0
25 Aug,2022,03:00,185.92,595.7638453,328.5717444,173.6111111,0
25 Aug,2022,04:00,185.95,596.6013117,404.5740194,171.9444444,0
25 Aug,2022,05:00,185.97,597.1600754,373.8232444,218.6111111,0
25 Aug,2022,06:00,185.98,597.4395931,258.1993472,180.5555556,0
25 Aug,2022,07:00,186,597.9989,282.5830333,127.22,0
25 Aug,2022,08:00,186,597.9989,243.61,243.61,0
25 Aug,2022,09:00,186,597.9989,251.94,251.94,0
25 Aug,2022,10:00,186.02,598.5585691,336.5736333,181.11,0
25 Aug,2022,11:00,186.03,598.8385394,298.8795417,221.11,0
25 Aug,2022,12:00 NN,186.04,599.1186003,310.5746917,232.78,0
25 Aug,2022,13:00,186.04,599.1186003,267.78,267.78,0
25 Aug,2022,14:00,186.03,598.8385394,334.1453083,411.94,0
25 Aug,2022,15:00,186,597.9989,257.8779361,491.1111111,0
25 Aug,2022,16:00,185.99,597.7192013,274.2503528,351.9444444,0
25 Aug,2022,17:00,185.99,597.7192013,229.1666667,229.1666667,0
25 Aug,2022,18:00,185.99,597.7192013,262.5,262.5,0
25 Aug,2022,19:00,185.98,597.4395931,301.7755028,379.4444444,0.2
25 Aug,2022,20:00,185.98,597.4395931,242.2222222,242.2222222,0
25 Aug,2022,21:00,185.98,597.4395931,253.8888889,253.8888889,0
25 Aug,2022,22:00,185.98,597.4395931,212.2222222,212.2222222,0
25 Aug,2022,23:00,186,597.9989,291.1963667,135.8333333,0
25 Aug,2022,12:00 MN,186.01,598.2786893,209.6636861,131.9444444,0
26 Aug,2022,01:00,186.04,599.1186003,392.808625,159.5,0
26 Aug,2022,02:00,186.07,599.9593262,344.4238639,110.8888889,0
26 Aug,2022,03:00,186.1,600.800867,349.0946583,115.3333333,0
26 Aug,2022,04:00,186.15,602.2052457,498.4940972,108.3888889,0
26 Aug,2022,05:00,186.2,603.611888,487.7339583,97,0
26 Aug,2022,06:00,186.23,604.4569598,349.242175,114.5,0
26 Aug,2022,07:00,186.25,605.0207937,282.7872,126.1666667,0
26 Aug,2022,08:00,186.28,605.8672237,396.8416472,161.7222222,0
26 Aug,2022,09:00,186.3,606.431963,326.0942556,169.2222222,0
26 Aug,2022,10:00,186.31,606.7144685,298.5292972,220.0555556,0
26 Aug,2022,11:00,186.32,606.9970645,385.7766694,307.2777778,0
26 Aug,2022,12:00 NN,186.3,606.431963,222.8051444,379.7777778,0
26 Aug,2022,13:00,186.3,606.431963,287.2777778,287.2777778,0
26 Aug,2022,14:00,186.29,606.1495481,331.6069639,410.0555556,0
26 Aug,2022,15:00,186.27,605.5849898,227.1227111,383.9444444,0
26 Aug,2022,16:00,186.27,605.5849898,352,352,0
26 Aug,2022,17:00,186.26,605.3028465,185.5713028,263.9444444,0
26 Aug,2022,18:00,186.26,605.3028465,249.5,249.5,11.2
26 Aug,2022,19:00,186.26,605.3028465,353.1111111,353.1111111,5.6
26 Aug,2022,20:00,186.25,605.0207937,282.2631194,360.6111111,0
26 Aug,2022,21:00,186.25,605.0207937,220.0555556,220.0555556,0
26 Aug,2022,22:00,186.26,605.3028465,232.5702139,154.2222222,0
26 Aug,2022,23:00,186.29,606.1495481,361.3615417,126.1666667,0
26 Aug,2022,12:00 MN,186.32,606.9970645,324.0878917,88.66666667,0
27 Aug,2022,01:00,186.34,607.5625281,268.5176778,111.4444444,0
27 Aug,2022,02:00,186.36,608.1283539,288.8960556,131.7222222,0
27 Aug,2022,03:00,186.37,608.4114026,268.957975,190.3333333,0
27 Aug,2022,04:00,186.38,608.6945419,235.3720139,156.7222222,0
27 Aug,2022,05:00,186.39,608.9777717,285.6749417,207,0
27 Aug,2022,06:00,186.4,609.261092,272.9223139,194.2222222,0
27 Aug,2022,07:00,186.4,609.261092,134.2222222,134.2222222,0
27 Aug,2022,08:00,186.42,609.8280043,311.4200778,153.9444444,0
27 Aug,2022,09:00,186.43,610.1115962,259.108875,180.3333333,0
27 Aug,2022,10:00,186.45,610.6790517,298.2376444,140.6111111,0
27 Aug,2022,11:00,186.45,610.6790517,184.2222222,184.2222222,0
27 Aug,2022,12:00 NN,186.48,611.5309141,361.6839806,125.0555556,0
27 Aug,2022,13:00,186.49,611.8150493,183.4264417,104.5,0
27 Aug,2022,14:00,186.5,612.099275,234.284925,155.3333333,0
27 Aug,2022,15:00,186.51,612.3835913,229.0322972,150.0555556,0
27 Aug,2022,16:00,186.52,612.6679981,246.2796694,167.2777778,0
27 Aug,2022,17:00,186.53,612.9524954,213.5270417,134.5,0
27 Aug,2022,18:00,186.54,613.2370833,223.8299694,144.7777778,0
27 Aug,2022,19:00,186.54,613.2370833,217,217,0
27 Aug,2022,20:00,186.54,613.2370833,220.8888889,220.8888889,0
27 Aug,2022,21:00,186.54,613.2370833,183.9444444,183.9444444,0
27 Aug,2022,22:00,186.54,613.2370833,212,212,0
27 Aug,2022,23:00,186.54,613.2370833,166.4444444,166.4444444,0
27 Aug,2022,12:00 MN,186.54,613.2370833,162.8333333,162.8333333,0
28 Aug,2022,01:00,186.55,613.5217617,247.7440083,168.6666667,0
28 Aug,2022,02:00,186.58,614.3763403,406.6051472,169.2222222,0
28 Aug,2022,03:00,186.61,615.2317337,439.0537194,201.4444444,0
28 Aug,2022,04:00,186.65,616.3735257,534.1644667,217,0
28 Aug,2022,05:00,186.68,617.2308205,404.5818694,166.4444444,0
28 Aug,2022,06:00,186.69,617.5167665,296.4294417,217,0
28 Aug,2022,07:00,186.69,617.5167665,241.1666667,241.1666667,ND
28 Aug,2022,08:00,186.7,617.802803,352.287925,272.8333333,ND
28 Aug,2022,09:00,186.69,617.5167665,255.8787417,335.3333333,ND
28 Aug,2022,10:00,186.69,617.5167665,241.4444444,241.4444444,ND
28 Aug,2022,11:00,186.68,617.2308205,252.0150028,331.4444444,ND
28 Aug,2022,12:00 NN,186.68,617.2308205,275.8333333,275.8333333,ND
28 Aug,2022,13:00,186.66,616.6592001,134.5499,293.3333333,ND
28 Aug,2022,14:00,186.65,616.3735257,272.312675,351.6666667,ND
28 Aug,2022,15:00,186.65,616.3735257,325.5555556,325.5555556,0
